runtime,popularity,vote_average,popularity_log
108.0,3.258422,6.5,1.4488986691226935
112.0,3.659292,6.7,1.5388635052643487
127.0,24.548633,7.3,3.2405838122829596
111.0,17.683563,6.7,2.9276441533704025
120.0,10.1449,6.5,2.4109819941641097
114.0,31.887978000000004,6.9,3.4931071806583556
99.0,1.110179,3.5,0.7467727780129871
117.0,1.876811,6.8,1.056682388980846
112.0,32.717853000000005,6.2,3.5180274596949195
108.0,8.945081,6.2,2.297078057069147
116.0,13.916583,6.7,2.702473547098477
144.0,17.94739,7.2,2.9416661911719557
90.0,2.525569,5.3,1.2600418416773937
93.0,10.47644,5.9,2.4402962382694513
103.0,10.991281,7.0,2.484179802365067
93.0,7.871686,6.7,2.1828648571764795
98.0,6.333869,4.4,1.9925032074770623
114.0,8.266124000000001,5.6,2.2263651691626314
121.0,0.910529,9.3,0.6473801670620554
96.0,18.025206,6.9,2.9457647315472104
92.0,10.144222,4.5,2.4109211573128233
105.0,9.244181,6.7,2.32670983706053
89.0,12.752463,5.0,2.621217935343933
119.0,22.748174,6.0,3.1675056433143816
113.0,33.436091999999995,7.0,3.5391052004148595
103.0,3.107371,6.4,1.4127831644714097
90.0,7.922639,5.7,2.188591754854277
98.0,28.973074,6.5,3.40029944530461
80.0,23.980329,5.9,3.21808867514713
121.0,28.60542,7.5,3.387957452675879
89.0,42.669304,5.9,3.7766454296557845
93.0,7.180403,5.8,2.101741415904769
93.0,21.638673,4.6,3.119659638542964
116.0,2.64486,5.4,1.293317955943836
101.0,25.881355,7.4,3.2914329236106368
137.0,67.66094,7.7,4.229180478585407
170.0,20.786616,7.4,3.081295836299538
100.0,27.654472,5.6,3.355309521730291
104.0,70.66892299999998,6.4,4.272057222684881
126.0,23.425431,6.9,3.1956248436278174
110.0,14.304444,5.8,2.728143243740112
91.0,30.301307,7.4,3.443659853862799
87.0,3.5603300000000004,4.7,1.5173949893288796
123.0,7.210095,6.7,2.105364494651958
109.0,23.491962,6.4,3.1983449820874754
90.0,36.133536,5.8,3.6145204966198747
94.0,14.18136,5.2,2.7200683595222515
81.0,12.709227,5.9,2.6180691097819153
86.0,24.054062,6.0,3.2210359700736837
107.0,35.107857,6.1,3.586510487086868
98.0,10.149569,5.1,2.411400842450495
128.0,14.023082,7.4,2.709587818362668
99.0,9.054803,5.6,2.3080504307900194
105.0,5.422285,6.0,1.8597739733808416
112.0,32.746486,7.3,3.518876293379311
108.0,3.960098,4.8,1.6014254986061642
121.0,10.178917,6.9,2.414029593625149
89.0,4.5442160000000005,4.6,1.7127552221676017
89.0,2.184708,3.3,1.158360605072459
133.0,18.790101999999997,6.2,2.9851819137194333
154.0,3.3210949999999997,6.3,1.4635088423595848
91.0,33.912116,6.4,3.5528339322849205
95.0,5.787891,5.6,1.915140289494084
107.0,7.864011,4.9,2.1819993709788874
90.0,17.062117,4.1,2.8938167614955908
94.0,1.782666,3.0,1.0234094609684738
122.0,19.311572,7.0,3.011190772892466
120.0,2.897449,5.5,1.3603222365530843
97.0,0.138564,2.9,0.12976781925877562
110.0,36.960953,7.1,3.6365580788006704
102.0,1.15641,5.6,0.7684448019431847
98.0,9.583578,6.8,2.3593035545136076
120.0,25.112567,6.1,3.2624166927003593
144.0,9.349386,5.2,2.336927194280162
80.0,8.884405000000003,6.5,2.2909582626005367
91.0,2.215261,5.0,1.1679085363540702
82.0,6.385234,4.5,1.9994826013310525
102.0,20.935169,7.0,3.088091239170216
122.0,4.3582550000000015,5.8,1.678638362375154
126.0,24.898687,7.0,3.254192272439763
136.0,20.898711,7.2,3.08642777664274
120.0,18.236284,6.9,2.956798287290626
108.0,10.74648,6.0,2.4635536212406883
126.0,12.102725,7.0,2.5728202238421054
129.0,55.458583999999995,8.1,4.033507342808398
107.0,35.77706699999999,6.5,3.6048744715701004
96.0,18.430419,7.3,2.966839827747675
129.0,7.980632000000001,7.4,2.1950702584568034
93.0,14.759948,5.9,2.7574717849319037
106.0,9.229999,6.0,2.3253244822118195
100.0,29.943315999999996,7.3,3.4321570145798344
87.0,15.788784,4.8,2.8207110444047587
94.0,41.083914,7.6,3.73966557741197
91.0,21.380635,5.9,3.1081960760290683
120.0,1.884558,6.4,1.05937168198362
80.0,4.382761,3.7,1.6832014395591581
118.0,90.809408,7.6,4.519714776035484
94.0,6.5790169999999994,4.8,2.0253835078673554
130.0,7.854989,7.4,2.1809810289980005
91.0,11.807269,5.3,2.550012900361713
91.0,15.976335,5.5,2.8318203154186725
110.0,10.484642,5.3,2.441010664562503
121.0,38.623178,7.4,3.679414250067728
114.0,8.8321,4.6,2.2856525430826373
96.0,32.758254,6.7,3.5192249503808553
139.0,6.091033,6.4,1.9588310280975207
94.0,9.119797,5.4,2.314493604369592
109.0,9.423866,7.2,2.344097984789803
100.0,32.257414000000004,5.3,3.504277719689697
96.0,3.021835,5.4,1.391738266142951
90.0,7.6128490000000015,7.0,2.1532551580151345
113.0,36.764666,6.9,3.631373903558421
99.0,3.199784,5.7,1.4350330953953998
108.0,9.455596,5.3,2.347137337472925
125.0,44.301745,7.6,3.8133455527183773
100.0,19.890428,6.8,3.0392910636304933
97.0,0.8305959999999999,4.6,0.6046415968902232
107.0,2.637355,5.1,1.2912567691601233
112.0,2.25453,5.5,1.1800478719936573
112.0,8.711782000000001,6.4,2.273339787607227
95.0,5.7003330000000005,6.7,1.9021572266543796
116.0,29.253833,6.8,3.4096228871935237
113.0,8.842869,6.7,2.2867472336079864
97.0,2.848727,4.3,1.3477424442724941
117.0,13.832464000000002,6.2,2.69681829204507
135.0,4.4885470000000005,6.9,1.702663557468321
101.0,38.802415,6.5,3.6839275888414926
86.0,9.400404,4.7,2.3418446515466806
106.0,18.923181,6.8,2.99188392816258
96.0,2.397987,6.3,1.2231831974625516
161.0,20.39955,7.2,3.0633698937693303
93.0,7.251897,4.8,2.110443113308518
93.0,43.217089,7.7,3.7891113433212116
110.0,14.529496,6.7,2.742741183317813
122.0,20.591479999999997,6.4,3.072298792432002
91.0,2.244947,4.2,1.1770990172029487
115.0,1.326264,5.7,0.8442635472259612
99.0,0.212108,5.3,0.19236099258805062
93.0,6.630856,5.5,2.0322000277323835
94.0,18.209570000000006,6.2,2.9554085923550275
95.0,17.327279,6.3,2.9083906056606894
105.0,29.843818,6.8,3.4289363412919123
103.0,2.186927,7.1,1.1590571296190508
102.0,12.335827,5.8,2.5904541729588315
116.0,20.818567,6.9,3.0827613045544546
110.0,58.900647,6.7,4.092687306398629
120.0,45.742254,7.2,3.844648552167046
122.0,80.87860500000002,7.9,4.405237723520452
118.0,54.053576,7.6,4.008306820187001
107.0,17.638285999999994,5.7,2.9252178522398284
102.0,3.803495,6.4,1.5693437779594428
154.0,17.571533,7.7,2.921629924461383
120.0,4.628525,6.5,1.7278474184835892
113.0,145.364591,8.0,4.986100707519116
109.0,12.18838,6.0,2.579336138867767
125.0,3.826685,7.2,1.5741598966247883
92.0,21.095489,5.9,3.0953734700418063
100.0,47.455148,6.0,3.8806385865622017
98.0,22.838834,7.1,3.171315931605072
92.0,27.165221999999996,6.0,3.338087954438816
103.0,19.113278,6.8,3.001380193981792
92.0,58.553213,7.1,4.0868702490057585
113.0,2.005111,6.1,1.1003145057409038
115.0,16.418639000000002,7.0,2.85754083978433
95.0,43.675191,6.1,3.7994183363581207
87.0,4.688212,5.4,1.7383959632550405
88.0,9.125594,5.6,2.3150662779384477
97.0,13.581966,6.7,2.67978555973977
94.0,11.927667,5.7,2.559369743402441
112.0,30.556135,5.8,3.451768023332451
98.0,31.565116999999997,5.9,3.483241684806282
104.0,21.535126,6.2,3.115075247429399
118.0,7.921311,6.9,2.1884429088866013
104.0,19.284129,6.6,3.009838757604918
89.0,23.423082,5.5,3.1955286687452036
109.0,49.517264,7.2,3.9223151392461633
106.0,11.375032,5.8,2.5156808943099964
123.0,61.18233100000001,7.8,4.130070891866197
86.0,7.314796,4.7,2.1180365783691837
120.0,6.8579229999999995,6.9,2.0615223221572325
105.0,12.929525,5.1,2.6340106881435656
115.0,42.952942,7.0,3.7831195615950333
110.0,19.760382999999997,6.2,3.033046507067778
88.0,10.194097,6.2,2.4153865857880645
94.0,11.045592999999998,4.5,2.4886988669014696
98.0,44.533612,7.6,3.8184507785084176
126.0,10.84158,6.9,2.4716170664986876
100.0,49.294864,7.4,3.9179029645365175
89.0,7.424798,5.1,2.1311794996898628
111.0,5.164281,5.6,1.8187715036997871
100.0,34.759855,6.5,3.576825895487249
115.0,7.297757000000003,6.3,2.115985237317028
106.0,3.334804,6.1,1.4666763958308802
124.0,2.027393,7.4,1.1077018531285525
107.0,13.817269,6.9,2.6957933248839643
99.0,13.237835,4.7,2.655902857908253
90.0,3.890223,4.3,1.5872379057189667
101.0,19.517239,6.3,3.0212654595927626
124.0,30.669913,7.3,3.4553671134675206
103.0,9.681147,6.1,2.3684802247691485
134.0,15.355589000000002,7.5,2.7945696737934225
155.0,19.85579,7.5,3.037631607535628
94.0,11.689337,5.5,2.5407620344985493
95.0,3.043589,6.1,1.3971326639458608
89.0,17.141376,5.2,2.8981952962754565
97.0,8.885017,4.4,2.291020176398542
90.0,4.115398,6.4,1.632255206738202
92.0,7.679336,5.0,2.160945028050308
94.0,18.268009,6.0,2.9584461558635677
117.0,7.809701,5.9,2.1758535006661415
84.0,9.378688,5.5,2.3397544728318307
140.0,35.395129,6.8,3.5944349470068575
108.0,45.317278,6.0,3.8355150664257405
109.0,4.3029410000000015,5.3,1.6682615723152396
131.0,47.006162,7.2,3.871329377668526
114.0,11.379652,5.9,2.5160541570067565
97.0,24.612603,5.8,3.243084535030822
121.0,26.708193,6.5,3.321728145633429
87.0,8.710294000000001,4.6,2.273186559908714
85.0,1.8001189999999998,5.9,1.0296619162780587
85.0,0.3351949999999999,6.7,0.2890773486011369
87.0,11.782725,4.4,2.548094650007595
121.0,2.711955,5.1,1.3115586920056443
107.0,16.629173,7.0,2.8695550866311432
111.0,20.05902,6.7,3.047328971909902
92.0,8.113634,5.9,2.2097715340366535
97.0,9.87419,6.4,2.386392091442149
97.0,2.857936,5.3,1.350132325439771
125.0,3.138118,6.3,1.4202410951081692
124.0,6.684096,6.2,2.0391527383212398
76.0,0.722911,2.9,0.5440153021199735
96.0,17.672021,5.2,2.927026200222231
93.0,3.033471,4.8,1.3946272955834993
96.0,3.313257,5.4,1.4616933031846806
132.0,41.089863,7.5,3.73980692784727
103.0,10.9071,6.0,2.4771348608548682
117.0,49.230089,7.8,3.916614229609876
116.0,11.429607,6.6,2.520081287967279
118.0,6.373316,6.5,1.997867537169518
100.0,9.717392,6.7,2.371867842462315
94.0,8.074807,5.0,2.205502112707133
94.0,7.034752,4.7,2.083776133747368
97.0,7.250379,6.7,2.1102591386853473
98.0,0.116873,4.7,0.11053281621926381
91.0,7.712206,5.5,2.164725030897481
107.0,25.329493,7.4,3.2706897177208516
95.0,5.1128089999999995,5.6,1.8103864056705128
102.0,13.832376000000002,5.6,2.69681235909549
89.0,7.446069,5.0,2.133701126026096
106.0,13.568302,6.0,2.6788480725783654
92.0,21.857387,6.8,3.1292743473714695
105.0,0.249245,4.7,0.22253936883272685
121.0,12.163832,7.0,2.577473068921262
120.0,8.962245,6.0,2.298802447803807
103.0,32.690038,7.2,3.517202185348962
92.0,8.583217,6.1,2.260013339371135
147.0,31.60985,7.6,3.484614389974641
98.0,12.295216,5.4,2.587404271272296
98.0,12.4654,5.8,2.6001234324691906
104.0,30.983396999999997,6.8,3.4652169244037325
111.0,11.428903,6.5,2.520024647404334
98.0,5.484679,4.8,1.869442317699814
111.0,5.770246,6.5,1.9125374230439303
112.0,15.175289,6.3,2.783484707306175
100.0,2.414721,5.5,1.2280957912958
116.0,0.470645,6.6,0.3857010800670238
153.0,32.351527000000004,8.0,3.507103558419882
84.0,17.493735,6.5,2.917432026081228
116.0,6.932221000000001,6.7,2.0709330720949333
105.0,8.142166,6.6,2.212897337697007
98.0,6.329672,6.5,1.9919307672848048
105.0,7.744166000000001,7.4,2.168386735140513
98.0,9.029489,6.0,2.305529653517469
97.0,22.708647,5.9,3.1658398339193377
93.0,2.609057,5.0,1.2834465193846416
98.0,19.913960999999997,6.0,3.0404169263950847
107.0,1.897761,5.2,1.0639383698281708
90.0,7.701186,4.8,2.163459338208641
99.0,1.833058,6.1,1.0413566936356338
93.0,12.185204,5.7,2.5790952918129753
141.0,2.500218,5.6,1.2528252522699792
85.0,6.459787,5.8,2.009526861529225
110.0,49.808505,5.6,3.9280637618309036
105.0,4.901936,4.8,1.7752804326801845
119.0,5.2943190000000016,6.7,1.839647480548206
124.0,0.165367,4.5,0.15303605886804975
101.0,52.744331,7.4,3.984238191678003
115.0,29.660993,6.3,3.422991260394743
120.0,41.493042,6.7,3.7493403448801157
111.0,10.072199,7.2,2.4044373719796925
98.0,4.3893629999999995,5.8,1.6844271961187025
131.0,37.380435,7.7,3.647547824543464
139.0,7.05145,6.9,2.085852199433654
120.0,59.25896899999999,7.6,4.098651424362297
119.0,16.742972,6.6,2.8759894938530643
119.0,45.473484,7.0,3.83888191338747
110.0,15.474831,5.5,2.8018338223693418
101.0,4.289676,5.0,1.665756996357444
145.0,25.949277,6.7,3.2939564695368873
98.0,22.409117,6.8,3.1531255618679057
101.0,13.706357,5.3,2.6882798492851716
114.0,6.92205,6.1,2.069650010717298
125.0,27.17347,6.6,3.338380754990839
99.0,12.159009,5.6,2.5771066191103182
111.0,4.448494,6.2,1.695339240213678
107.0,13.13724,6.5,2.648812450468528
81.0,4.04701,5.1,1.6187959887312366
105.0,23.3784,6.2,3.193697494335966
82.0,1.446172,6.4,0.8945243536807039
109.0,3.650857,6.9,1.537051503693177
95.0,5.102258,5.8,1.8086588666199248
100.0,6.772614999999999,4.5,2.0506066585955773
118.0,11.543363,4.5,2.5291916810686406
83.0,7.436315,5.3,2.132545601890959
83.0,14.813614,4.4,2.760871214599098
98.0,20.792603,6.2,3.0815706002891208
103.0,6.733485000000001,5.7,2.045559601880806
96.0,7.708227000000001,5.6,2.1642682110160005
117.0,2.2386459999999997,5.8,1.1751553412246138
92.0,7.866961,5.5,2.1823321220573075
155.0,3.876242,6.1,1.5843748412324103
115.0,1.89218,6.7,1.062010543023549
90.0,4.536745,5.0,1.7114067829605624
91.0,11.220643,4.5,2.503126571017074
120.0,11.706309,6.4,2.5420986417679003
86.0,4.66723,5.3,1.7347004622117903
87.0,7.487842999999999,5.5,2.1386349044393906
112.0,13.65494,7.4,2.684777479988661
136.0,11.942862,6.9,2.560544439269488
90.0,5.833687,5.5,1.9218643522345131
107.0,6.370267,6.2,1.9974539334961823
101.0,4.052219,6.4,1.6198275527173427
84.0,3.231848,4.4,1.442638777086777
139.0,0.900442,5.2,0.6420864906968121
93.0,8.387573,6.3,2.2393867933582867
127.0,0.633004,5.8,0.4904212634648137
150.0,9.242554,6.3,2.326551002575345
104.0,1.866443,5.8,1.053071888291566
132.0,5.9305330000000005,7.1,1.9359367222211494
117.0,4.930129,6.7,1.78004596656729
113.0,8.747922,6.3,2.2770541340895845
149.0,4.8984239999999994,6.1,1.7746851965850665
90.0,7.410522999999999,4.0,2.1294836599228524
89.0,24.210698,7.4,3.2272684282421635
134.0,44.135568,7.5,3.8096705831397504
97.0,16.051328,6.9,2.836228089259419
107.0,9.982885,6.9,2.3963381520239024
93.0,16.618873999999998,5.0,2.8689707138122413
124.0,7.261196000000001,6.8,2.111569371240082
110.0,32.306455,6.7,3.505751222044952
105.0,4.722403,6.0,1.7443888220674566
156.0,32.445895,7.7,3.5099290585651377
125.0,17.363739000000002,7.2,2.910378013696126
108.0,29.782161,6.0,3.4269353338734976
121.0,18.362333,7.1,2.9633295807864894
100.0,0.6807529999999999,4.7,0.5192419072828636
105.0,6.735922,4.8,2.045874675370069
108.0,91.285683,7.3,4.524889015717943
112.0,9.969624,6.3,2.395129998403465
99.0,17.113408,5.8,2.8966524375151916
117.0,10.248439,6.7,2.420229363467431
83.0,25.316146,5.2,3.270182667163978
107.0,9.499325,6.6,2.351310969382777
102.0,43.791745,7.1,3.8020238590494975
100.0,11.828068,6.0,2.5516355827211306
97.0,54.550275,7.3,4.017288466568435
88.0,13.525704,5.7,2.675919769721779
84.0,12.963328,5.7,2.6364344643380275
86.0,60.829621,6.2,4.124382553841194
113.0,73.307513,7.3,4.308212063704592
89.0,7.964289,4.8,2.193248795490377
117.0,2.388918,7.1,1.2205106964041856
97.0,4.580081,3.3,1.7192032924168938
91.0,6.425528,6.1,2.0049237932715993
100.0,4.63093,5.7,1.7282746150106993
84.0,16.681567,5.8,2.872522684503702
83.0,24.656068,5.6,3.2447801128394773
126.0,37.104353,6.7,3.6403285275749004
108.0,95.130041,7.6,4.565701868583408
112.0,27.546914,7.3,3.3515488391914574
90.0,2.27213,6.6,1.185441149002588
89.0,17.371326999999994,5.7,2.9107911339615375
99.0,6.130096,6.6,1.9643246985711866
141.0,24.472479999999997,7.2,3.2375986537055277
104.0,6.764436999999999,6.2,2.0495539491426857
84.0,1.750054,5.5,1.0116205478493254
117.0,66.11334000000001,8.1,4.2063828319676215
82.0,9.066881,6.5,2.3092509268767842
95.0,6.170139,6.4,1.969925040755555
94.0,4.742537,5.7,1.7479010987471244
99.0,1.212956,6.6,0.7943291783588262
106.0,11.880899,5.5,2.555745516377077
84.0,10.131123,5.1,2.4097450586701417
93.0,5.831302,6.1,1.9215152849905925
93.0,35.522027,5.7,3.597915558020003
120.0,10.573191,6.8,2.448691302661317
112.0,4.898437,5.9,1.7746874005611921
107.0,17.632445999999995,5.4,2.924904469607698
112.0,1.7800650000000002,6.7,1.0224743087241717
96.0,26.373864,5.9,3.309588689558716
91.0,1.6473349999999998,4.8,0.9735534736050933
125.0,12.321302,6.5,2.589364408082991
102.0,43.444135,7.7,3.7942330072475245
87.0,1.279106,4.5,0.823783260809822
110.0,3.680896,6.4,1.5434895445962233
120.0,2.996284,5.6,1.3853649293319492
91.0,10.475368,4.6,2.440202825149162
88.0,30.952377,6.3,3.464246575552275
127.0,4.2674660000000015,5.8,1.6615494120004826
94.0,34.532418,6.6,3.5704454628819375
110.0,6.116436,5.8,1.962407038303252
90.0,1.7149720000000002,5.3,0.9987816402572123
98.0,19.664699,6.4,3.0284268821668334
100.0,6.537986,7.1,2.0199550375866524
120.0,13.349012,6.7,2.6636810896611323
108.0,6.796079,6.9,2.053620914995716
120.0,35.268557,7.5,3.5909511675571326
111.0,7.453347,5.9,2.1345624576188515
100.0,13.939054,7.5,2.7039788577534263
109.0,11.892615,6.0,2.556654666817874
118.0,5.69872,6.0,1.9019164633694232
101.0,8.780512,5.4,2.280391834414663
101.0,4.021389,8.4,1.6137065886582183
106.0,15.817096,7.1,2.822395988033566
94.0,34.821222999999996,7.7,3.5785405389866156
140.0,22.022228,7.6,3.136460184014328
132.0,0.1393839999999999,6.2,0.13048776548706406
99.0,2.950618,7.3,1.373872022371317
90.0,7.497306,5.8,2.1397491720833304
105.0,26.396191,6.3,3.3104039891320594
108.0,6.546037,6.0,2.0210225247901032
140.0,9.572705,7.4,2.3582756801032208
118.0,0.903529,6.3,0.6437095318176115
122.0,47.584643,7.5,3.883307493317509
124.0,50.152327,7.5,3.9348079850089697
95.0,60.76716800000001,6.4,4.123371961157994
78.0,11.103202,7.6,2.4934700456940293
94.0,15.26213,5.6,2.7888390918503605
122.0,6.035152,6.9,1.9509192965873827
102.0,10.297189,6.2,2.424553933710183
113.0,22.434102,7.3,3.154192311886487
86.0,41.249004,6.4,3.7435807795608156
114.0,23.161754,7.0,3.184770969769158
113.0,19.195399,7.0,3.0054548061858863
110.0,21.958055,6.3,3.1336688553195016
104.0,45.477802,6.7,3.8389748222688618
81.0,12.60629,6.5,2.610532185821847
154.0,40.631671,7.3,3.728861199723927
107.0,26.219598,6.2,3.303937228561729
84.0,64.504747,6.6,4.1821226132975875
132.0,3.389249,6.2,1.479158141837799
116.0,14.779537,6.6,2.7587139740493782
93.0,6.7033190000000005,4.7,2.0416512749500706
88.0,49.070321,6.5,3.9134284373458685
172.0,21.933822,7.3,3.132612764183708
96.0,20.624896,6.6,3.0738452435578236
89.0,8.083995,5.5,2.2065140738248425
98.0,11.135734,5.5,2.4961543235462993
97.0,4.623609,4.7,1.726973628620656
93.0,11.510281,6.3,2.526550786256928
85.0,15.085981,7.2,2.777948147329868
123.0,18.422327,7.3,2.9664232806075064
93.0,8.410688,6.5,2.2418460646334317
125.0,74.358971,7.6,4.322262975716286
121.0,18.422008,6.9,2.966406856076104
102.0,15.896312,6.3,2.827095373262449
102.0,8.616589999999999,5.4,2.263489731983856
99.0,6.044161,6.5,1.9521990467043875
98.0,29.019504,7.4,3.4018473037503667
118.0,6.2464,6.4,1.9805047938198124
125.0,5.315213,6.6,1.8429614844497892
104.0,16.931846,5.8,2.8865782382572083
109.0,64.610671,6.1,4.183738350404017
86.0,4.480167,4.3,1.7011355749481423
115.0,29.223881,7.4,3.4086323734830066
92.0,7.710797,6.7,2.164563290696544
86.0,1.0818219999999998,5.4,0.7332434718212768
94.0,16.183746,5.6,2.843963937025405
88.0,47.992816999999995,6.6,3.8916736955282585
93.0,1.20245,5.3,0.7895703770949192
100.0,0.700792,5.3,0.5310940249256224
100.0,10.409253,6.1,2.4344246928438618
113.0,14.345428,6.1,2.73081757950417
122.0,6.803763000000001,6.4,2.054606053258199
101.0,19.944479,6.4,3.041875079417859
149.0,26.967494,7.9,3.3310429072041976
93.0,3.444542,4.6,1.4916768265368192
123.0,74.81764100000002,7.8,4.3283309964414105
119.0,21.064082,7.1,3.093951037505244
100.0,16.40512,6.1,2.8567644158101606
106.0,32.940597,6.4,3.524611849515847
109.0,13.427427,6.9,2.669131047808517
81.0,5.359381,4.9,1.8499310455714215
95.0,8.708229,5.7,2.272973876378892
86.0,4.3304279999999995,5.9,1.6734315351414828
113.0,7.594593,6.0,2.151133284601344
116.0,4.770194999999998,5.8,1.7527058754428873
90.0,1.623338,3.0,0.9644475526668626
108.0,2.993939,5.7,1.3847779619676275
119.0,10.536092,4.6,2.445480555545467
110.0,8.290636,6.6,2.229007011192861
109.0,3.603842,6.0,1.5268911722863994
119.0,27.65527,6.7,3.355337370398675
100.0,1.379643,6.8,0.8669504764322582
100.0,9.164386,6.9,2.318890041911144
97.0,9.779444,6.5,2.377640987156278
142.0,32.523573,7.3,3.512248863012003
104.0,2.24888,6.4,1.1783103215635036
99.0,27.322212,6.5,3.343646373119932
129.0,12.664787,6.9,2.6148222319918086
90.0,3.004432,6.1,1.3874017477409315
100.0,4.795244,6.9,1.7570375811684713
111.0,5.841285,6.5,1.9229755794870225
114.0,5.327714,6.8,1.8449390334894968
86.0,3.582733,6.2,1.5222955450474214
107.0,2.678715,6.1,1.3025635064190288
90.0,9.728143,6.1,2.3728704754953114
103.0,2.303865,5.3,1.1950929952597922
120.0,11.237374,6.8,2.504494711582989
140.0,1.906807,6.5,1.0670552279038594
110.0,2.695896,5.2,1.3072230148554034
95.0,1.416796,4.8,0.8824426960078565
95.0,11.636883,6.7,2.536619760207134
132.0,4.793348,7.6,1.7567103628115013
89.0,0.7386520000000001,3.0,0.5531101003378404
131.0,5.158067,6.3,1.817762929599015
113.0,5.727602,5.8,1.9062187651539315
99.0,25.496926,6.9,3.277028726263656
111.0,0.489271,4.3,0.3982867384848201
99.0,11.150261,6.0,2.497350651037315
103.0,53.595686,7.7,3.999954868640316
89.0,0.1862339999999999,4.3,0.17078358296905716
103.0,20.747994,6.4,3.079521523396198
134.0,2.930853,7.5,1.3688564506756413
101.0,4.75919,5.5,1.7507968398191776
130.0,0.753362,6.3,0.5615350877577381
106.0,45.072136,6.9,3.830208342101386
121.0,126.393695,8.1,4.847282252117484
102.0,56.805781,5.7,4.057088787977973
112.0,14.637357000000002,7.1,2.749662731066964
116.0,21.801188,6.2,3.1268126398661207
116.0,31.019381,7.2,3.466341375714002
95.0,11.227087,6.4,2.503653736537082
120.0,19.231507,7.3,3.0072411417319067
106.0,31.162838,7.3,3.4708116866859493
96.0,3.94487,3.9,1.5983506755481178
107.0,7.559191999999999,6.6,2.1470057931750315
101.0,7.377586999999999,5.6,2.1255599255351183
81.0,38.018085,6.7,3.664025256594423
101.0,33.283553999999995,7.5,3.534665763968236
122.0,15.864928,7.3,2.82523619930794
97.0,23.449703,6.6,3.196618068607839
90.0,31.900899,6.0,3.4934999826259623
92.0,14.282314,6.5,2.7266962120631026
114.0,7.645979,7.4,2.157094357373649
86.0,3.4957580000000004,4.1,1.5031342855199634
91.0,7.558959,5.9,2.146978570608761
145.0,3.375208,6.4,1.475954061536595
100.0,4.234269,5.5,1.6552271975140769
111.0,39.337949,7.2,3.69729268839763
89.0,4.12064,5.8,1.6332794312395673
84.0,2.259537,5.7,1.181585160752299
98.0,7.722021000000003,6.3,2.1658509771223313
95.0,7.063053,4.9,2.0872922689170497
100.0,16.003957999999994,7.0,2.8334461404864357
120.0,21.204929,7.3,3.1003142912609083
118.0,6.799314,6.6,2.054035781109882
81.0,33.758281,7.3,3.548417845779625
86.0,9.371811,5.4,2.3390916453738715
118.0,33.282794,7.5,3.5346435956590816
125.0,3.208172,8.2,1.4370283491247828
125.0,4.131918,6.8,1.635479468449588
91.0,4.093287999999999,5.1,1.6279235945070945
113.0,1.187671,6.6,0.7828375076229769
105.0,36.319205,7.2,3.619508073501443
95.0,4.146751999999998,5.8,1.638365836101949
98.0,9.705589,5.1,2.370765941546261
124.0,1.396985,5.9,0.8742116976103892
105.0,4.056774,6.0,1.6207287305712135
104.0,5.062687,6.2,1.802153101148718
111.0,3.1221520000000003,5.6,1.4163753570916409
92.0,32.943847999999996,5.9,3.5247076299262927
116.0,0.700127,7.3,0.5307029541541779
97.0,31.763201,5.9,3.4893059648342075
123.0,8.950864,5.7,2.297659381571487
97.0,4.519523,6.3,1.7082914435117036
98.0,18.764453,5.2,2.983885021182279
102.0,6.340135,5.6,1.9933572348278588
149.0,86.201184,7.9,4.468217908804405
115.0,56.105798,7.3,4.0449056526628775
97.0,12.792446,5.8,2.6241210509854955
97.0,1.985552,6.8,1.0937846543712306
99.0,0.037073,8.5,0.036402322141015665
135.0,0.12082,5.2,0.11406056027831023
110.0,3.646848,5.0,1.5361891402930803
145.0,5.759545,6.4,1.9109555800973006
105.0,25.302978,7.0,3.26968216471263
126.0,43.734886,7.9,3.8007536446560866
106.0,10.016909,5.3,2.399431274361937
108.0,33.124871,6.1,3.5300264732781983
106.0,10.892398,6.5,2.475899372453379
98.0,14.754281,5.8,2.7571121378619354
105.0,53.727146,6.1,4.002359856893151
95.0,8.9876,5.7,2.3013443235579127
93.0,29.244768,5.9,3.4093232108400877
101.0,14.447723000000002,5.6,2.737461613841679
110.0,5.882208,6.0,1.9289395306907189
119.0,17.3393,6.7,2.9090462981609733
178.0,19.524972,7.2,3.021642291147549
101.0,8.932837,6.4,2.2958461371519316
92.0,35.695442,5.8,3.6026525511622536
92.0,26.598884,6.5,3.317775337122988
90.0,23.316208,6.1,3.191143123888384
90.0,25.929893,6.7,3.2932369335515963
153.0,8.305997999999999,7.0,2.230659138507325
124.0,21.258991,6.9,3.1027460168775587
83.0,5.699058,6.6,1.9019669194973081
107.0,36.582038,5.9,3.626526223488795
90.0,34.224204,6.4,3.5617334599424737
97.0,38.17948300000001,5.8,3.6681532169214215
80.0,30.934688,5.8,3.4636928171208297
85.0,7.499639,6.0,2.1400236920061344
97.0,45.946524,6.2,3.849009166704724
108.0,4.928776999999998,6.4,1.7798179522789808
108.0,10.125029,5.4,2.4091974347904794
89.0,20.452449,6.4,3.0658388113510155
130.0,14.543435,6.8,2.7436383629842562
98.0,6.015354,5.5,1.9481011755741389
101.0,12.902975,6.2,2.6321028460127334
114.0,6.216203,6.3,1.9763289142936737
100.0,3.290639,6.0,1.4564356728967707
84.0,4.844451,5.0,1.7654926640798196
