popularity,runtime,vote_average,vote_count,release_year,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_scifi,genre_tvmovie,genre_thriller,genre_war,genre_western,cast_count,director_freq,director_label
35.384423,92.0,7.6,756,2015,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,1040
9.568884,127.0,5.9,145,2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,323
12.756344,128.0,6.0,171,2013,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,586
39.448066,96.0,5.4,1260,2013,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,6,1385
20.415572,130.0,6.7,274,2005,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1408
7.89147,118.0,3.0,255,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,1,1399
8.630825,89.0,5.0,141,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,438
115.241998,89.0,6.3,5878,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,998
18.676291,90.0,5.0,371,2008,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,5,189
0.5787979999999999,107.0,0.0,0,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1675
2.639106,100.0,8.0,6,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1527
3.753703,89.0,6.7,27,2010,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1720
32.319043,126.0,7.0,2141,2011,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,17,1057
0.065103,96.0,5.7,7,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1638
11.470135,124.0,5.4,173,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,790
115.597753,97.0,6.1,1851,2014,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,10,1479
8.098369,93.0,4.3,78,2001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,614
73.987775,95.0,6.5,2263,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,1,442
10.430832,90.0,5.3,225,2006,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1540
2.186927,103.0,7.1,2414,1990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,233
13.143045,101.0,6.9,672,2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1430
13.298205,119.0,5.9,189,2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,8,527
8.616589999999999,102.0,5.4,25,1979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,5,790
3.269459,91.0,4.9,70,2000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,952
44.906918,109.0,5.9,1547,2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,674
42.952942,115.0,7.0,951,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,714
22.863516,119.0,6.9,573,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,1529
82.643036,117.0,6.6,3877,2006,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,801
